carrier,hub,source_location_id,brand,zone,on_time_to_window,sales_channel,has_a_scope,ease_of_delivery,ease_of_scheduling,delivery_weekday,delivery_month,create_to_deliver,create_to_first_offer,create_to_visible,first_offer_to_delivery,hub_to_first_offer,ship_to_hub,visible_to_ship,create_to_ship,nps_score
PRNL,DEVR,170,TEMPUR,Zone 1,On time,TRS,0,5.0,3.0,3,4,8.333333333,3.583333333,0.791666667,4.75,2.125,0.125,0.541666667,1.0,10.0
SSYS,BRHT,75,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,7,11,8.5,7.583333333,0.75,0.916666667,1.25,2.0,3.583333333,4.0,10.0
PRNL,DEVR,170,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,5,2,3.375,3.375,0.666666667,0.0,1.916666667,0.0,0.791666667,1.0,7.0
NVCP,BREA,175,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,7,1,9.541666667,4.583333333,0.625,4.958333333,3.166666667,0.041666667,0.75,1.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,4,1,13.58333333,5.583333333,0.458333333,8.0,4.125,0.5,0.5,0.0,10.0
PRNL,ROUS,403,SEALY,Zone 3,Early,Other,0,5.0,5.0,3,8,42.41666667,27.58333333,1.541666667,14.83333333,20.04166667,0.25,5.75,7.0,10.0
PRNL,RIVE,91,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,7,5,5.583333333,3.583333333,0.625,2.0,2.0,0.166666667,0.791666667,1.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,3.5,5,7,14.54166667,7.583333333,0.416666667,6.958333333,2.083333333,0.916666667,4.166666667,4.0,10.0
PRNL,27,59,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,3,6,15.54166667,8.583333333,2.791666667,6.958333333,4.041666667,0.583333333,1.166666667,3.0,10.0
PRNL,SANF,190,TEMPUR,Zone 2,On time,TRS,0,5.0,5.0,2,11,13.66666667,13.58333333,7.583333333,0.083333333,5.041666667,0.083333333,0.875,8.0,10.0
SSYS,TOLL,160,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,5,10,8.583333333,8.5,0.708333333,0.083333333,6.0,0.875,0.916666667,1.0,10.0
SPCG,LITT,150,TEMPUR,Zone 3,On time,Direct to Consumer,0,5.0,3.0,4,1,28.33333333,7.583333333,0.416666667,20.75,1.041666667,1.041666667,5.083333333,5.0,8.0
PRNL,CHIC,75,TEMPUR,Zone 1,On time,TRS,0,3.0,5.0,4,8,23.5,17.58333333,14.45833333,5.916666667,1.25,0.375,1.5,15.0,10.0
PRNL,RIVE,91,TEMPUR,Zone 1,Missing Data,TRS,0,4.0,5.0,5,6,7.583333333,6.583333333,0.583333333,1.0,5.0,0.125,0.875,1.0,8.0
DRYN,HOUN,150,TEMPUR,Zone 1,On time,Direct to Consumer,0,1.5,3.0,6,9,9.416666667,8.5,1.625,0.916666667,1.041666667,0.583333333,5.25,6.0,5.0
SPCG,KENN,81,TEMPUR,Zone 1,Late,TRS,0,3.0,5.0,3,9,25.79166667,10.58333333,0.458333333,15.20833333,3.083333333,3.833333333,3.208333333,3.0,10.0
PRNL,CHRT,81,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,4,5,5.875,5.583333333,0.75,0.291666667,0.291666667,1.041666667,3.5,4.0,10.0
SSYS,ORLN,91,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,6,4,4.666666667,3.583333333,0.5,1.083333333,1.208333333,0.666666667,1.208333333,1.0,10.0
NVCP,RLNJ,75,TEMPUR,Zone 2,Early,TRS,0,5.0,5.0,3,11,21.58333333,18.58333333,9.458333333,3.0,3.0,2.0,4.125,13.0,7.0
PRNL,90,59,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,3.0,7,2,11.66666667,9.583333333,0.75,2.083333333,3.25,3.083333333,2.5,3.0,6.0
SSYS,BRHT,75,TEMPUR,Zone 1,On time,TRS,0,4.0,4.5,6,6,10.54166667,7.0,0.416666667,3.541666667,3.541666667,0.916666667,2.125,2.0,8.0
SPCG,KENN,150,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,6,5,17.375,7.583333333,1.5,9.791666667,0.083333333,3.666666667,2.333333333,3.0,10.0
SPCG,DALS,150,TEMPUR,Zone 1,On time,TRS,0,5.0,3.5,6,6,24.66666667,2.333333333,0.75,22.33333333,0.833333333,0.083333333,0.666666667,1.0,10.0
PRNL,DEVR,81,TEMPUR,Zone 1,Early,TRS,0,4.5,5.0,3,10,12.54166667,9.583333333,0.416666667,2.958333333,1.125,4.208333333,3.833333333,4.0,10.0
NVCP,BREA,175,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,3,2,8.625,3.583333333,0.5,5.041666667,2.083333333,0.083333333,0.916666667,1.0,10.0
NVCP,LKWD,185,TEMPUR,Zone 1,Early,TRS,0,1.0,3.0,7,3,10.5,7.583333333,0.75,2.916666667,5.916666667,0.125,0.791666667,1.0,5.0
SSYS,COGA,81,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,5,2,2.583333333,2.583333333,0.625,0.0,0.958333333,0.083333333,0.916666667,1.0,7.0
NVCP,RLNJ,59,TEMPUR,Zone 1,On time,TRS,0,4.0,3.5,5,7,15.58333333,6.583333333,0.583333333,9.0,1.291666667,2.75,1.958333333,2.0,7.0
PRNL,SANF,190,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,5,5,5.541666667,4.0,0.833333333,1.541666667,1.333333333,0.208333333,1.625,2.0,10.0
DRYN,HILE,91,TEMPUR,Zone 2,Early,Direct to Consumer,1,5.0,5.0,7,1,5.333333333,3.541666667,0.583333333,1.791666667,1.083333333,0.25,1.625,2.0,10.0
SPCG,ALBU,160,TEMPUR,Zone 1,Late,TRS,0,5.0,5.0,4,3,13.625,13.58333333,4.583333333,0.041666667,5.333333333,1.75,1.916666667,6.0,10.0
SPCG,FKLN,59,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,5,2,16.29166667,11.58333333,0.708333333,4.708333333,5.125,3.958333333,1.791666667,2.0,10.0
NVCP,BREA,175,TEMPUR,Zone 2,Late,TRS,0,5.0,5.0,7,12,12.5,3.583333333,0.625,8.916666667,2.083333333,0.083333333,0.791666667,1.0,10.0
SSYS,ORLN,91,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,4.0,4,12,23.54166667,9.583333333,0.208333333,13.95833333,2.041666667,5.875,1.458333333,1.0,10.0
DRYN,HILE,91,TEMPUR,Zone 1,Late,Direct to Consumer,0,5.0,5.0,6,5,8.291666667,6.541666667,1.166666667,1.75,1.083333333,0.208333333,4.083333333,5.0,10.0
PRNL,DEVR,418,SEALY,Zone 1,Early,Direct to Consumer,0,5.0,5.0,6,6,21.66666667,20.58333333,5.666666667,1.083333333,2.083333333,0.0,12.83333333,18.0,10.0
SPCG,TELF,59,TEMPUR,Zone 2,On time,TRS,0,3.0,4.5,3,1,8.375,5.583333333,0.791666667,2.791666667,2.0,1.0,1.791666667,2.0,8.0
SPCG,WAKE,75,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,4.5,4,1,6.625,6.583333333,0.708333333,0.041666667,2.125,2.75,1.0,1.0,7.0
NVCP,RLNJ,59,TEMPUR,Zone 1,Early,TRS,1,5.0,5.0,4,1,14.45833333,9.583333333,0.666666667,4.875,1.25,1.75,5.916666667,6.0,10.0
NVCP,BREA,175,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,5.0,6,5,8.416666667,6.583333333,1.5,1.833333333,2.0,0.208333333,2.875,4.0,5.0
SSYS,IRVN,150,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,3.0,4,11,5.666666667,1.583333333,0.166666667,4.083333333,-1.666666667,2.958333333,0.125,0.0,8.0
PRNL,CHAN,160,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,7,5,9.416666667,8.958333333,1.291666667,0.458333333,7.458333333,0.125,0.083333333,1.0,10.0
PRNL,RICA,190,TEMPUR,Zone 2,On time,TRS,0,2.5,4.5,3,2,5.625,5.583333333,0.666666667,0.041666667,4.0,0.0,4.583333333,5.0,6.0
PRNL,27,59,TEMPUR,Zone 1,On time,TRS,0,3.5,1.0,7,9,16.29166667,8.583333333,0.666666667,7.708333333,4.166666667,2.541666667,1.208333333,1.0,3.0
NVCP,BREA,175,TEMPUR,Zone 2,On time,TRS,0,5.0,5.0,3,5,8.416666667,3.583333333,0.791666667,4.833333333,1.958333333,0.208333333,0.625,1.0,10.0
NVCP,BREA,175,TEMPUR,Zone 1,Early,TRS,0,2.5,5.0,7,6,5.416666667,3.583333333,0.625,1.833333333,2.083333333,0.041666667,0.833333333,1.0,10.0
DRYN,AUSN,439,SEALY,Zone 1,On time,S&F.com,0,3.0,4.0,4,7,8.5,7.5,1.541666667,1.0,1.125,0.125,4.708333333,6.0,1.0
SPCG,FKLN,59,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,4.0,5,5,15.375,10.58333333,0.708333333,4.791666667,4.208333333,0.791666667,4.875,5.0,7.0
NVCP,BREA,175,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,7,8,8.333333333,5.583333333,0.583333333,2.75,2.0,0.125,2.875,3.0,10.0
SPCG,LITT,150,TEMPUR,Zone 3,Late,Direct to Consumer,0,5.0,5.0,7,5,33.66666667,9.583333333,0.666666667,24.08333333,2.041666667,3.75,3.125,3.0,10.0
PRNL,CHRT,81,TEMPUR,Zone 3,On time,Direct to Consumer,0,3.5,4.0,3,11,9.708333333,6.583333333,1.166666667,3.125,4.208333333,0.625,0.583333333,1.0,8.0
SPCG,TELF,59,TEMPUR,Zone 2,Late,Direct to Consumer,0,3.0,5.0,2,11,10.58333333,10.58333333,0.625,0.0,5.958333333,1.083333333,2.916666667,3.0,7.0
SSYS,HUNV,81,TEMPUR,Zone 2,On time,TRS,0,5.0,5.0,3,8,8.625,4.541666667,0.75,4.083333333,1.0,1.833333333,0.958333333,1.0,9.0
SSYS,HUNV,81,TEMPUR,Zone 2,On time,TRS,0,5.0,5.0,3,11,15.58333333,15.58333333,6.458333333,0.0,4.041666667,2.791666667,2.291666667,8.0,9.0
PRNL,CHIC,75,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,7,8,5.625,3.583333333,0.75,2.041666667,1.208333333,0.458333333,1.166666667,1.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,3,11,4.625,4.583333333,0.625,0.041666667,1.208333333,2.583333333,0.166666667,0.0,10.0
NVCP,BREA,175,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,4,9,7.416666667,2.583333333,0.708333333,4.833333333,0.916666667,0.333333333,0.625,1.0,10.0
SPCG,MEMH,430,SEALY,Zone 2,Early,S&F.com,0,5.0,5.0,5,11,20.41666667,10.54166667,3.583333333,9.875,4.0,0.458333333,2.5,6.0,10.0
DRYN,SANA,150,TEMPUR,Zone 1,Late,TRS,0,5.0,5.0,5,3,7.625,6.5,0.75,1.125,1.041666667,0.583333333,4.125,4.0,10.0
PRNL,CHRT,81,TEMPUR,Zone 3,On time,Direct to Consumer,0,2.5,2.5,3,5,10.45833333,4.583333333,2.5,5.875,0.291666667,1.041666667,0.75,3.0,6.0
NVCP,BREA,175,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,3,2,6.5,2.583333333,0.666666667,3.916666667,1.083333333,0.125,0.708333333,1.0,10.0
DRYN,AUSN,150,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,7,11,5.416666667,4.5,0.375,0.916666667,2.041666667,0.666666667,1.416666667,1.0,10.0
SPCG,WFAR,436,SEALY,Zone 2,Late,Big Lots,0,5.0,5.0,2,1,16.5,12.58333333,6.708333333,3.916666667,2.125,0.0,3.75,10.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,6,8,11.5,4.583333333,0.708333333,6.916666667,1.208333333,0.5,2.166666667,2.0,10.0
NVCP,BREA,175,TEMPUR,Zone 2,On time,TRS,0,5.0,3.5,4,2,7.375,5.583333333,0.791666667,1.791666667,4.166666667,0.041666667,0.583333333,1.0,9.0
PRNL,CHIC,75,TEMPUR,Zone 1,On time,TRS,0,5.0,4.5,6,8,8.291666667,7.583333333,0.75,0.708333333,1.208333333,0.458333333,5.166666667,5.0,10.0
PRNL,RICA,190,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,1.0,3,1,14.625,14.58333333,0.458333333,0.041666667,14.0,0.0,13.79166667,14.0,8.0
DRYN,HILE,91,TEMPUR,Zone 1,Late,Direct to Consumer,0,5.0,5.0,4,3,8.5,2.541666667,0.458333333,5.958333333,1.041666667,0.208333333,0.833333333,1.0,9.0
DRYN,ELPA,160,TEMPUR,Zone 1,Late,Direct to Consumer,0,1.0,1.0,7,2,5.666666667,5.5,0.708333333,0.166666667,0.875,2.0,1.916666667,2.0,10.0
DRYN,HOUN,150,TEMPUR,Zone 1,On time,Direct to Consumer,0,1.5,4.0,2,6,7.458333333,5.5,1.166666667,1.958333333,2.083333333,1.083333333,1.166666667,2.0,7.0
SSYS,DAYT,75,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,5.0,4,3,12.375,11.58333333,5.625,0.791666667,4.25,0.541666667,1.166666667,6.0,10.0
PRNL,RICA,417,SEALY,Zone 1,On time,Alternative Channels,0,5.0,5.0,6,10,8.666666667,8.583333333,1.416666667,0.083333333,2.0,0.0,4.833333333,6.0,10.0
PRNL,RICA,190,TEMPUR,Zone 1,On time,Direct to Consumer,1,5.0,5.0,3,7,14.58333333,13.58333333,0.5,1.0,13.0,0.0,12.79166667,13.0,10.0
NVCP,BREA,175,TEMPUR,Zone 2,On time,TRS,1,5.0,5.0,2,3,14.375,4.583333333,0.625,9.791666667,3.083333333,0.125,0.75,1.0,10.0
SSYS,LEXI,75,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,4,12,9.5,4.583333333,0.541666667,4.916666667,2.125,0.875,1.041666667,1.0,10.0
SPCG,CONC,59,TEMPUR,Zone 1,On time,Direct to Consumer,1,1.0,1.0,3,9,14.66666667,14.58333333,0.458333333,0.083333333,6.25,5.791666667,2.083333333,2.0,0.0
PRNL,RICA,190,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,4,10,3.583333333,3.583333333,0.458333333,0.0,2.0,0.0,2.833333333,3.0,10.0
DRYN,HILE,91,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,4.0,4,6,18.79166667,11.54166667,5.833333333,7.25,1.083333333,0.25,4.375,10.0,10.0
SSYS,IRVN,150,TEMPUR,Zone 1,Early,TRS,0,5.0,4.5,5,6,15.83333333,14.58333333,7.5,1.25,6.208333333,0.416666667,0.458333333,7.0,10.0
SSYS,IRVN,170,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,7,10,18.70833333,17.58333333,8.5,1.125,2.041666667,5.0,2.041666667,10.0,10.0
PRNL,CHIC,75,TEMPUR,Zone 1,Early,Direct to Consumer,0,3.0,2.0,3,3,8.458333333,3.583333333,1.166666667,4.875,1.291666667,0.458333333,0.666666667,1.0,7.0
SSYS,BRHT,75,TEMPUR,Zone 1,On time,TRS,1,5.0,5.0,2,8,10.5,7.583333333,0.666666667,2.916666667,2.25,0.791666667,3.875,4.0,8.0
PRNL,27,445,SEALY,Zone 1,On time,Big Lots,0,5.0,5.0,7,6,18.625,11.58333333,6.583333333,7.041666667,2.208333333,0.291666667,2.5,9.0,10.0
SPCG,SPRI,101,TEMPUR,Zone 1,Late,Direct to Consumer,1,4.0,3.0,6,5,16.625,15.58333333,0.708333333,1.041666667,13.20833333,1.0,0.666666667,1.0,10.0
PRNL,RICA,190,TEMPUR,Zone 3,On time,Direct to Consumer,0,5.0,5.0,6,4,18.625,18.58333333,0.708333333,0.041666667,17.0,0.0,17.625,18.0,10.0
PRNL,RIVE,91,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,6,5,18.33333333,5.0,0.708333333,13.33333333,3.416666667,0.166666667,0.708333333,1.0,10.0
PRNL,28,59,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,7,1,7.625,6.583333333,0.791666667,1.041666667,2.208333333,0.458333333,3.125,3.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 1,On time,TRS,0,2.5,5.0,4,6,8.5,7.583333333,0.541666667,0.916666667,4.166666667,1.541666667,1.333333333,1.0,4.0
NVCP,BREA,175,TEMPUR,Zone 1,On time,TRS,0,5.0,4.0,5,10,14.54166667,6.583333333,4.375,7.958333333,1.083333333,0.125,1.0,5.0,10.0
DRYN,JKVL,91,TEMPUR,Zone 1,Late,Direct to Consumer,0,5.0,5.0,7,4,10.41666667,9.541666667,1.541666667,0.875,1.166666667,2.208333333,4.625,6.0,9.0
SSYS,LEXI,75,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,3,5,8.5,5.583333333,0.875,2.916666667,1.208333333,0.916666667,2.583333333,3.0,10.0
PRNL,90,59,TEMPUR,Zone 3,Early,Direct to Consumer,0,3.5,1.0,4,1,20.41666667,20.41666667,0.875,0.0,9.125,4.041666667,6.375,7.0,10.0
NVCP,BREA,175,TEMPUR,Zone 2,On time,TRS,0,3.0,5.0,6,9,17.41666667,3.583333333,0.458333333,13.83333333,2.083333333,0.083333333,0.958333333,1.0,6.0
SPCG,TELF,59,TEMPUR,Zone 2,On time,Direct to Consumer,1,2.0,3.0,6,4,10.375,9.583333333,2.708333333,0.791666667,2.0,4.125,0.75,3.0,3.0
NVCP,BREA,175,TEMPUR,Zone 1,On time,TRS,1,5.0,5.0,7,2,10.5,3.583333333,0.625,6.916666667,2.083333333,0.125,0.75,1.0,10.0
PRNL,ROUS,75,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,3,6,9.541666667,6.0,0.458333333,3.541666667,1.625,2.041666667,1.875,2.0,10.0
SSYS,ORLN,75,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,4.0,7,10,33.625,30.58333333,8.666666667,3.041666667,16.08333333,4.208333333,1.625,10.0,10.0
PRNL,RLGH,59,TEMPUR,Zone 1,On time,TRS,0,3.0,5.0,4,9,19.58333333,19.58333333,11.375,0.0,5.125,0.958333333,2.125,13.0,10.0
SPCG,TUAL,185,TEMPUR,Zone 1,Late,TRS,1,2.0,1.0,6,12,30.45833333,14.58333333,0.583333333,15.875,9.0,0.125,4.875,5.0,5.0
PRNL,VEGA,160,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,5,6,11.54166667,10.54166667,2.666666667,1.0,5.166666667,0.833333333,1.875,4.0,10.0
NVCP,LKWD,185,TEMPUR,Zone 1,Early,TRS,0,3.5,4.0,6,5,11.25,9.583333333,0.625,1.666666667,7.916666667,0.208333333,0.833333333,1.0,7.0
SPCG,LITT,150,TEMPUR,Zone 3,On time,Direct to Consumer,0,5.0,5.0,7,9,22.70833333,11.58333333,0.625,11.125,4.0,2.666666667,4.291666667,4.0,10.0
DRYN,HILE,91,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,2,4,7.583333333,3.541666667,0.791666667,4.041666667,1.125,0.166666667,1.458333333,2.0,10.0
NVCP,BREA,175,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,3,11,6.333333333,3.583333333,0.666666667,2.75,2.083333333,0.125,0.708333333,1.0,10.0
DRYN,AUSN,150,TEMPUR,Zone 1,On time,Direct to Consumer,0,1.0,5.0,5,3,12.41666667,7.5,2.708333333,4.916666667,3.041666667,0.583333333,1.166666667,3.0,0.0
SPCG,RENV,190,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,5,6,13.41666667,8.333333333,0.583333333,5.083333333,2.833333333,1.75,3.166666667,3.0,10.0
PRNL,CHRT,81,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,5,10,4.583333333,3.583333333,1.166666667,1.0,1.208333333,0.458333333,0.75,1.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 1,Early,Direct to Consumer,0,3.0,2.0,4,12,9.625,5.583333333,0.791666667,4.041666667,2.25,0.875,1.666666667,2.0,7.0
SPCG,LITT,430,SEALY,Zone 3,Early,Sealy.com,0,5.0,4.0,7,3,20.5,19.58333333,9.75,0.916666667,9.125,0.333333333,0.375,10.0,10.0
SPCG,EUGE,185,TEMPUR,Zone 1,Late,Direct to Consumer,0,5.0,4.5,2,10,14.70833333,7.583333333,0.708333333,7.125,4.083333333,0.916666667,1.875,2.0,9.0
PRNL,CHAN,160,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,5,1,3.333333333,3.333333333,0.791666667,0.0,1.75,0.083333333,0.708333333,1.0,10.0
DRYN,HILE,91,TEMPUR,Zone 2,On time,Direct to Consumer,0,4.0,5.0,2,9,5.666666667,3.541666667,0.833333333,2.125,1.125,0.208333333,1.375,2.0,10.0
SPCG,FKLN,59,TEMPUR,Zone 1,Early,Direct to Consumer,0,4.0,4.0,6,10,15.33333333,7.583333333,1.708333333,7.75,0.875,1.166666667,3.833333333,5.0,1.0
SSYS,COGA,81,TEMPUR,Zone 1,Early,Direct to Consumer,0,4.0,1.0,3,8,17.41666667,5.583333333,0.75,11.83333333,2.916666667,0.166666667,1.75,2.0,3.0
PRNL,RLGH,81,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,5.0,6,9,11.54166667,9.583333333,1.375,1.958333333,1.166666667,4.541666667,2.5,3.0,10.0
SPCG,COER,59,TEMPUR,Zone 1,Early,Direct to Consumer,1,5.0,2.0,2,8,11.66666667,11.58333333,0.583333333,0.083333333,5.166666667,2.125,3.708333333,4.0,4.0
PRNL,VEGA,160,TEMPUR,Zone 1,On time,Direct to Consumer,0,4.5,3.0,6,12,14.375,11.54166667,0.958333333,2.833333333,5.208333333,1.5,3.875,4.0,7.0
SPCG,FKLN,59,TEMPUR,Zone 1,On time,TRS,0,3.0,3.5,4,12,14.375,8.583333333,0.791666667,5.791666667,1.25,4.916666667,1.625,2.0,5.0
SSYS,TOLL,160,TEMPUR,Zone 1,Late,TRS,0,3.0,2.5,5,3,23.58333333,9.541666667,2.541666667,14.04166667,5.875,0.0,1.125,3.0,5.0
SPCG,WAKE,75,TEMPUR,Zone 2,On time,Direct to Consumer,0,5.0,4.5,2,4,13.5,10.58333333,0.5,2.916666667,3.083333333,4.208333333,2.791666667,3.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 1,On time,TRS,0,4.5,3.0,6,9,15.70833333,9.583333333,5.291666667,6.125,1.166666667,1.041666667,2.083333333,7.0,10.0
SSYS,TOLL,422,SEALY,Zone 2,On time,Other,0,5.0,5.0,4,3,14.5,9.541666667,5.791666667,4.958333333,3.041666667,0.166666667,0.541666667,6.0,10.0
SPCG,CONC,59,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,4,3,19.66666667,19.58333333,3.708333333,0.083333333,7.291666667,6.791666667,1.791666667,5.0,10.0
SPCG,RENV,190,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,6,4,23.5,21.58333333,0.5,1.916666667,5.25,10.83333333,5.0,5.0,10.0
SPCG,TELF,59,TEMPUR,Zone 2,Late,Direct to Consumer,0,5.0,5.0,2,6,10.58333333,7.583333333,0.708333333,3.0,2.083333333,0.958333333,3.833333333,4.0,10.0
NVCP,BREA,420,SEALY,Zone 1,On time,S&F.com,0,5.0,5.0,7,9,14.45833333,10.58333333,3.791666667,3.875,4.25,0.0,2.541666667,6.0,10.0
PRNL,27,59,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,7,8,13.5,5.583333333,1.166666667,7.916666667,2.208333333,0.541666667,1.666666667,2.0,10.0
SPCG,BOSE,185,TEMPUR,Zone 3,On time,Direct to Consumer,0,5.0,5.0,5,8,10.5,9.583333333,0.875,0.916666667,5.0,1.166666667,2.541666667,3.0,10.0
PRNL,RICA,417,SEALY,Zone 3,On time,S&F.com,0,5.0,5.0,2,3,11.58333333,11.58333333,4.791666667,0.0,5.0,0.0,1.625,6.0,10.0
PRNL,27,59,TEMPUR,Zone 1,On time,TRS,0,5.0,5.0,4,12,9.333333333,7.583333333,0.75,1.75,3.083333333,0.208333333,3.541666667,4.0,10.0
NVCP,RLNJ,59,TEMPUR,Zone 2,Early,TRS,0,1.0,1.0,3,4,8.333333333,4.583333333,0.416666667,3.75,3.0,0.333333333,0.833333333,1.0,10.0
PRNL,STLO,101,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,7,3,5.583333333,5.583333333,0.625,0.0,3.208333333,0.875,0.875,1.0,10.0
DRYN,HOUN,150,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,7,8,18.54166667,9.5,6.166666667,9.041666667,1.875,0.25,1.208333333,7.0,10.0
PRNL,VEGA,160,TEMPUR,Zone 1,On time,TRS,0,2.5,1.0,5,4,24.33333333,24.33333333,14.375,0.0,5.75,0.916666667,3.291666667,17.0,3.0
PRNL,DEVR,170,TEMPUR,Zone 1,Early,Direct to Consumer,0,5.0,5.0,2,5,6.5,2.583333333,0.375,3.916666667,1.166666667,0.0,1.041666667,1.0,10.0
PRNL,CHIC,75,TEMPUR,Zone 1,On time,Direct to Consumer,0,2.5,3.5,6,5,16.625,8.583333333,1.375,8.041666667,1.208333333,0.5,5.5,6.0,2.0
NVCP,RLNJ,59,TEMPUR,Zone 1,Early,Direct to Consumer,0,4.0,3.5,5,10,21.625,7.583333333,0.625,14.04166667,1.916666667,1.083333333,3.958333333,4.0,4.0
SSYS,COGA,81,TEMPUR,Zone 1,On time,Direct to Consumer,1,5.0,5.0,6,6,10.375,4.583333333,2.541666667,5.791666667,1.25,0.0,0.791666667,3.0,6.0
SPCG,TUAL,472,SEALY,Zone 1,Late,S&F.com,0,5.0,5.0,6,12,27.58333333,13.58333333,4.791666667,14.0,8.208333333,0.208333333,0.375,5.0,10.0
DRYN,JKVL,91,TEMPUR,Zone 1,Late,TRS,1,3.5,4.5,7,9,5.625,4.541666667,0.541666667,1.083333333,1.166666667,0.875,1.958333333,2.0,10.0
DRYN,HILE,91,TEMPUR,Zone 2,Late,Direct to Consumer,0,1.0,4.0,4,12,7.791666667,3.541666667,0.541666667,4.25,1.125,0.208333333,1.666666667,2.0,0.0
NVCP,RLNJ,59,TEMPUR,Zone 1,On time,TRS,0,5.0,4.5,4,12,9.625,4.583333333,0.75,5.041666667,2.25,0.291666667,1.291666667,2.0,10.0
PRNL,RIVE,91,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,7,5,5.541666667,3.583333333,0.625,1.958333333,2.0,0.166666667,0.791666667,1.0,10.0
SPCG,FKLN,447,SEALY,Zone 1,On time,Alternative Channels,0,5.0,5.0,5,6,17.45833333,15.58333333,9.625,1.875,1.083333333,0.25,4.625,14.0,10.0
NVCP,RLNJ,447,SEALY,Zone 1,On time,Other,0,4.5,3.5,3,9,25.45833333,20.58333333,7.625,4.875,8.666666667,0.083333333,4.208333333,11.0,7.0
SSYS,NAVI,81,TEMPUR,Zone 1,On time,Direct to Consumer,0,5.0,5.0,3,8,11.33333333,6.166666667,0.75,5.166666667,0.625,1.0,3.791666667,4.0,10.0
SPCG,WAKE,75,TEMPUR,Zone 1,Early,TRS,0,5.0,5.0,2,8,21.45833333,16.33333333,9.458333333,5.125,0.958333333,4.0,1.916666667,11.0,10.0
PRNL,RLGH,81,TEMPUR,Zone 1,On time,Direct to Consumer,1,5.0,3.0,4,10,8.5,4.583333333,0.833333333,3.916666667,-2.833333333,4.416666667,2.166666667,3.0,10.0
